File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\windows\include\file_selector_windows\file_selector_windows.h,27
Folder,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\windows\include\file_selector_windows,27
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\windows\CMakeLists.txt,89
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\windows\file_dialog_controller.cpp,71
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\windows\file_dialog_controller.h,64
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\windows\file_selector_plugin.cpp,308
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\windows\file_selector_plugin.h,54
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\windows\file_selector_windows.cpp,16
Folder,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\windows\include,27
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\windows\messages.g.cpp,311
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\windows\messages.g.h,189
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\windows\string_utils.cpp,61
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\windows\string_utils.h,22
Folder,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\windows\test,941
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\test\file_selector_windows_test.dart,467
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\test\file_selector_windows_test.mocks.dart,102
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\test\test_api.g.dart,118
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\pigeons\copyright.txt,4
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\pigeons\messages.dart,73
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\lib\src\messages.g.dart,212
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\lib\file_selector_windows.dart,136
Folder,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\lib\src,212
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\example\windows\runner\resources\app_icon.ico,90
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\example\windows\runner\CMakeLists.txt,18
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\example\windows\runner\flutter_window.cpp,65
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\example\windows\runner\flutter_window.h,37
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\example\windows\runner\main.cpp,46
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\example\windows\runner\resource.h,17
Folder,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\example\windows\runner\resources,90
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\example\windows\runner\runner.exe.manifest,21
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\example\windows\runner\Runner.rc,122
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\example\windows\runner\utils.cpp,67
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\example\windows\runner\utils.h,23
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\example\windows\runner\win32_window.cpp,241
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\example\windows\runner\win32_window.h,99
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\example\windows\flutter\CMakeLists.txt,104
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\example\windows\flutter\generated_plugins.cmake,25
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\example\windows\CMakeLists.txt,101
Folder,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\example\windows\flutter,129
Folder,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\example\windows\runner,846
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\example\lib\get_directory_page.dart,83
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\example\lib\get_multiple_directories_page.dart,87
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\example\lib\home_page.dart,68
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\example\lib\main.dart,46
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\example\lib\open_image_page.dart,93
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\example\lib\open_multiple_images_page.dart,105
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\example\lib\open_text_page.dart,90
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\example\lib\save_text_page.dart,103
Folder,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\example\lib,675
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\example\pubspec.yaml,28
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\example\README.md,10
Folder,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\example\windows,1076
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\AUTHORS,7
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\CHANGELOG.md,90
Folder,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\example,1789
Folder,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\lib,348
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\LICENSE,26
Folder,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\pigeons,77
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\pubspec.yaml,36
File,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\README.md,16
Folder,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\test,687
Folder,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows\windows,2153
Folder,windows\flutter\ephemeral\.plugin_symlinks\file_selector_windows,5229
Folder,windows\flutter\ephemeral\.plugin_symlinks\flutter_secure_storage_windows,5411
Folder,windows\flutter\ephemeral\.plugin_symlinks\geolocator_windows,2702
Folder,windows\flutter\ephemeral\.plugin_symlinks\image_picker_windows,2298
Folder,windows\flutter\ephemeral\.plugin_symlinks\path_provider_windows,2369
Folder,windows\flutter\ephemeral\.plugin_symlinks\shared_preferences_windows,2410
Folder,windows\flutter\ephemeral\.plugin_symlinks\url_launcher_windows,2556
Folder,windows\flutter\ephemeral\.plugin_symlinks,22975
File,windows\flutter\ephemeral\generated_config.cmake,25
File,windows\flutter\CMakeLists.txt,110
Folder,windows\flutter\ephemeral,23000
File,windows\flutter\generated_plugins.cmake,28
File,windows\flutter\generated_plugin_registrant.cc,24
File,windows\flutter\generated_plugin_registrant.h,16
File,windows\.gitignore,18
File,windows\CMakeLists.txt,103
Folder,windows\flutter,23178
Folder,windows\runner,919
File,web\icons\Icon-192.png,20
File,web\icons\Icon-512.png,17
File,web\icons\Icon-maskable-192.png,27
File,web\icons\Icon-maskable-512.png,33
File,web\favicon.png,14
Folder,web\icons,97
File,web\index.html,60
File,web\manifest.json,36
File,test\widget_test.dart,31
File,macos\RunnerTests\RunnerTests.swift,13
File,macos\Runner.xcworkspace\xcshareddata\IDEWorkspaceChecks.plist,9
File,macos\Runner.xcworkspace\contents.xcworkspacedata,8
Folder,macos\Runner.xcworkspace\xcshareddata,9
File,macos\Runner.xcodeproj\xcshareddata\xcschemes\Runner.xcscheme,99
Folder,macos\Runner.xcodeproj\xcshareddata\xcschemes,99
File,macos\Runner.xcodeproj\project.xcworkspace\xcshareddata\IDEWorkspaceChecks.plist,9
Folder,macos\Runner.xcodeproj\project.xcworkspace\xcshareddata,9
File,macos\Runner.xcodeproj\project.pbxproj,696
Folder,macos\Runner.xcodeproj\project.xcworkspace,9
Folder,macos\Runner.xcodeproj\xcshareddata,99
File,macos\Runner\Configs\AppInfo.xcconfig,15
File,macos\Runner\Configs\Debug.xcconfig,3
File,macos\Runner\Configs\Release.xcconfig,3
File,macos\Runner\Configs\Warnings.xcconfig,14
File,macos\Runner\Base.lproj\MainMenu.xib,344
File,macos\Runner\Assets.xcassets\AppIcon.appiconset\app_icon_1024.png,279
File,macos\Runner\Assets.xcassets\AppIcon.appiconset\app_icon_128.png,24
File,macos\Runner\Assets.xcassets\AppIcon.appiconset\app_icon_16.png,5
File,macos\Runner\Assets.xcassets\AppIcon.appiconset\app_icon_256.png,51
File,macos\Runner\Assets.xcassets\AppIcon.appiconset\app_icon_32.png,6
File,macos\Runner\Assets.xcassets\AppIcon.appiconset\app_icon_512.png,108
File,macos\Runner\Assets.xcassets\AppIcon.appiconset\app_icon_64.png,9
File,macos\Runner\Assets.xcassets\AppIcon.appiconset\Contents.json,69
Folder,macos\Runner\Assets.xcassets\AppIcon.appiconset,551
File,macos\Runner\AppDelegate.swift,10
Folder,macos\Runner\Assets.xcassets,551
Folder,macos\Runner\Base.lproj,344
Folder,macos\Runner\Configs,35
File,macos\Runner\DebugProfile.entitlements,13
File,macos\Runner\Info.plist,33
File,macos\Runner\MainFlutterWindow.swift,16
File,macos\Runner\Release.entitlements,9
File,macos\Flutter\ephemeral\Flutter-Generated.xcconfig,12
File,macos\Flutter\ephemeral\flutter_export_environment.sh,13
Folder,macos\Flutter\ephemeral,25
File,macos\Flutter\Flutter-Debug.xcconfig,2
File,macos\Flutter\Flutter-Release.xcconfig,2
File,macos\Flutter\GeneratedPluginRegistrant.swift,25
File,macos\.gitignore,8
Folder,macos\Flutter,54
Folder,macos\Runner,1011
Folder,macos\Runner.xcodeproj,804
Folder,macos\Runner.xcworkspace,17
Folder,macos\RunnerTests,13
File,linux\flutter\ephemeral\.plugin_symlinks\url_launcher_linux\test\url_launcher_linux_test.dart,194
File,linux\flutter\ephemeral\.plugin_symlinks\url_launcher_linux\linux\test\url_launcher_linux_test.cc,83
File,linux\flutter\ephemeral\.plugin_symlinks\url_launcher_linux\linux\include\url_launcher_linux\url_launcher_plugin.h,32
Folder,linux\flutter\ephemeral\.plugin_symlinks\url_launcher_linux\linux\include\url_launcher_linux,32
File,linux\flutter\ephemeral\.plugin_symlinks\url_launcher_linux\linux\CMakeLists.txt,65
Folder,linux\flutter\ephemeral\.plugin_symlinks\url_launcher_linux\linux\include,32
Folder,linux\flutter\ephemeral\.plugin_symlinks\url_launcher_linux\linux\test,83
File,linux\flutter\ephemeral\.plugin_symlinks\url_launcher_linux\linux\url_launcher_plugin.cc,167
File,linux\flutter\ephemeral\.plugin_symlinks\url_launcher_linux\linux\url_launcher_plugin_private.h,15
File,linux\flutter\ephemeral\.plugin_symlinks\url_launcher_linux\lib\url_launcher_linux.dart,67
File,linux\flutter\ephemeral\.plugin_symlinks\url_launcher_linux\example\test_driver\integration_test.dart,8
File,linux\flutter\ephemeral\.plugin_symlinks\url_launcher_linux\example\linux\flutter\CMakeLists.txt,88
File,linux\flutter\ephemeral\.plugin_symlinks\url_launcher_linux\example\linux\flutter\generated_plugins.cmake,25
File,linux\flutter\ephemeral\.plugin_symlinks\url_launcher_linux\example\linux\CMakeLists.txt,101
Folder,linux\flutter\ephemeral\.plugin_symlinks\url_launcher_linux\example\linux\flutter,113
File,linux\flutter\ephemeral\.plugin_symlinks\url_launcher_linux\example\linux\main.cc,11
File,linux\flutter\ephemeral\.plugin_symlinks\url_launcher_linux\example\linux\my_application.cc,49
File,linux\flutter\ephemeral\.plugin_symlinks\url_launcher_linux\example\linux\my_application.h,23
File,linux\flutter\ephemeral\.plugin_symlinks\url_launcher_linux\example\lib\main.dart,96
File,linux\flutter\ephemeral\.plugin_symlinks\url_launcher_linux\example\integration_test\url_launcher_test.dart,21
Folder,linux\flutter\ephemeral\.plugin_symlinks\url_launcher_linux\example\integration_test,21
Folder,linux\flutter\ephemeral\.plugin_symlinks\url_launcher_linux\example\lib,96
Folder,linux\flutter\ephemeral\.plugin_symlinks\url_launcher_linux\example\linux,297
File,linux\flutter\ephemeral\.plugin_symlinks\url_launcher_linux\example\pubspec.yaml,29
File,linux\flutter\ephemeral\.plugin_symlinks\url_launcher_linux\example\README.md,10
Folder,linux\flutter\ephemeral\.plugin_symlinks\url_launcher_linux\example\test_driver,8
File,linux\flutter\ephemeral\.plugin_symlinks\url_launcher_linux\AUTHORS,67
File,linux\flutter\ephemeral\.plugin_symlinks\url_launcher_linux\CHANGELOG.md,91
Folder,linux\flutter\ephemeral\.plugin_symlinks\url_launcher_linux\example,461
Folder,linux\flutter\ephemeral\.plugin_symlinks\url_launcher_linux\lib,67
File,linux\flutter\ephemeral\.plugin_symlinks\url_launcher_linux\LICENSE,26
Folder,linux\flutter\ephemeral\.plugin_symlinks\url_launcher_linux\linux,362
File,linux\flutter\ephemeral\.plugin_symlinks\url_launcher_linux\pubspec.yaml,34
File,linux\flutter\ephemeral\.plugin_symlinks\url_launcher_linux\README.md,16
Folder,linux\flutter\ephemeral\.plugin_symlinks\url_launcher_linux\test,194
File,linux\flutter\ephemeral\.plugin_symlinks\shared_preferences_linux\test\shared_preferences_linux_test.dart,280
File,linux\flutter\ephemeral\.plugin_symlinks\shared_preferences_linux\lib\shared_preferences_linux.dart,161
File,linux\flutter\ephemeral\.plugin_symlinks\shared_preferences_linux\example\test_driver\integration_test.dart,8
File,linux\flutter\ephemeral\.plugin_symlinks\shared_preferences_linux\example\linux\flutter\CMakeLists.txt,87
File,linux\flutter\ephemeral\.plugin_symlinks\shared_preferences_linux\example\linux\flutter\generated_plugins.cmake,24
File,linux\flutter\ephemeral\.plugin_symlinks\shared_preferences_linux\example\linux\CMakeLists.txt,96
Folder,linux\flutter\ephemeral\.plugin_symlinks\shared_preferences_linux\example\linux\flutter,111
File,linux\flutter\ephemeral\.plugin_symlinks\shared_preferences_linux\example\linux\main.cc,11
File,linux\flutter\ephemeral\.plugin_symlinks\shared_preferences_linux\example\linux\my_application.cc,49
File,linux\flutter\ephemeral\.plugin_symlinks\shared_preferences_linux\example\linux\my_application.h,23
File,linux\flutter\ephemeral\.plugin_symlinks\shared_preferences_linux\example\lib\main.dart,92
File,linux\flutter\ephemeral\.plugin_symlinks\shared_preferences_linux\example\integration_test\shared_preferences_test.dart,340
Folder,linux\flutter\ephemeral\.plugin_symlinks\shared_preferences_linux\example\integration_test,340
Folder,linux\flutter\ephemeral\.plugin_symlinks\shared_preferences_linux\example\lib,92
Folder,linux\flutter\ephemeral\.plugin_symlinks\shared_preferences_linux\example\linux,290
File,linux\flutter\ephemeral\.plugin_symlinks\shared_preferences_linux\example\pubspec.yaml,29
File,linux\flutter\ephemeral\.plugin_symlinks\shared_preferences_linux\example\README.md,10
Folder,linux\flutter\ephemeral\.plugin_symlinks\shared_preferences_linux\example\test_driver,8
File,linux\flutter\ephemeral\.plugin_symlinks\shared_preferences_linux\AUTHORS,67
File,linux\flutter\ephemeral\.plugin_symlinks\shared_preferences_linux\CHANGELOG.md,100
Folder,linux\flutter\ephemeral\.plugin_symlinks\shared_preferences_linux\example,769
Folder,linux\flutter\ephemeral\.plugin_symlinks\shared_preferences_linux\lib,161
File,linux\flutter\ephemeral\.plugin_symlinks\shared_preferences_linux\LICENSE,26
File,linux\flutter\ephemeral\.plugin_symlinks\shared_preferences_linux\pubspec.yaml,35
File,linux\flutter\ephemeral\.plugin_symlinks\shared_preferences_linux\README.md,16
Folder,linux\flutter\ephemeral\.plugin_symlinks\shared_preferences_linux\test,280
File,linux\flutter\ephemeral\.plugin_symlinks\path_provider_linux\test\get_application_id_test.dart,63
File,linux\flutter\ephemeral\.plugin_symlinks\path_provider_linux\test\path_provider_linux_test.dart,72
File,linux\flutter\ephemeral\.plugin_symlinks\path_provider_linux\lib\src\get_application_id.dart,10
File,linux\flutter\ephemeral\.plugin_symlinks\path_provider_linux\lib\src\get_application_id_real.dart,79
File,linux\flutter\ephemeral\.plugin_symlinks\path_provider_linux\lib\src\get_application_id_stub.dart,7
File,linux\flutter\ephemeral\.plugin_symlinks\path_provider_linux\lib\src\path_provider_linux.dart,103
File,linux\flutter\ephemeral\.plugin_symlinks\path_provider_linux\lib\path_provider_linux.dart,6
Folder,linux\flutter\ephemeral\.plugin_symlinks\path_provider_linux\lib\src,199
File,linux\flutter\ephemeral\.plugin_symlinks\path_provider_linux\example\test_driver\integration_test.dart,8
File,linux\flutter\ephemeral\.plugin_symlinks\path_provider_linux\example\linux\flutter\CMakeLists.txt,87
File,linux\flutter\ephemeral\.plugin_symlinks\path_provider_linux\example\linux\flutter\generated_plugins.cmake,24
File,linux\flutter\ephemeral\.plugin_symlinks\path_provider_linux\example\linux\CMakeLists.txt,107
Folder,linux\flutter\ephemeral\.plugin_symlinks\path_provider_linux\example\linux\flutter,111
File,linux\flutter\ephemeral\.plugin_symlinks\path_provider_linux\example\linux\main.cc,16
File,linux\flutter\ephemeral\.plugin_symlinks\path_provider_linux\example\linux\my_application.cc,50
File,linux\flutter\ephemeral\.plugin_symlinks\path_provider_linux\example\linux\my_application.h,23
File,linux\flutter\ephemeral\.plugin_symlinks\path_provider_linux\example\lib\main.dart,110
File,linux\flutter\ephemeral\.plugin_symlinks\path_provider_linux\example\integration_test\path_provider_test.dart,67
Folder,linux\flutter\ephemeral\.plugin_symlinks\path_provider_linux\example\integration_test,67
Folder,linux\flutter\ephemeral\.plugin_symlinks\path_provider_linux\example\lib,110
Folder,linux\flutter\ephemeral\.plugin_symlinks\path_provider_linux\example\linux,307
File,linux\flutter\ephemeral\.plugin_symlinks\path_provider_linux\example\pubspec.yaml,29
File,linux\flutter\ephemeral\.plugin_symlinks\path_provider_linux\example\README.md,10
Folder,linux\flutter\ephemeral\.plugin_symlinks\path_provider_linux\example\test_driver,8
File,linux\flutter\ephemeral\.plugin_symlinks\path_provider_linux\AUTHORS,67
File,linux\flutter\ephemeral\.plugin_symlinks\path_provider_linux\CHANGELOG.md,110
Folder,linux\flutter\ephemeral\.plugin_symlinks\path_provider_linux\example,531
Folder,linux\flutter\ephemeral\.plugin_symlinks\path_provider_linux\lib,205
File,linux\flutter\ephemeral\.plugin_symlinks\path_provider_linux\LICENSE,26
File,linux\flutter\ephemeral\.plugin_symlinks\path_provider_linux\pubspec.yaml,34
File,linux\flutter\ephemeral\.plugin_symlinks\path_provider_linux\README.md,16
Folder,linux\flutter\ephemeral\.plugin_symlinks\path_provider_linux\test,135
File,linux\flutter\ephemeral\.plugin_symlinks\image_picker_linux\test\image_picker_linux_test.dart,181
File,linux\flutter\ephemeral\.plugin_symlinks\image_picker_linux\test\image_picker_linux_test.mocks.dart,121
File,linux\flutter\ephemeral\.plugin_symlinks\image_picker_linux\lib\image_picker_linux.dart,181
File,linux\flutter\ephemeral\.plugin_symlinks\image_picker_linux\example\linux\flutter\CMakeLists.txt,89
File,linux\flutter\ephemeral\.plugin_symlinks\image_picker_linux\example\linux\flutter\generated_plugins.cmake,25
File,linux\flutter\ephemeral\.plugin_symlinks\image_picker_linux\example\linux\CMakeLists.txt,139
Folder,linux\flutter\ephemeral\.plugin_symlinks\image_picker_linux\example\linux\flutter,114
File,linux\flutter\ephemeral\.plugin_symlinks\image_picker_linux\example\linux\main.cc,11
File,linux\flutter\ephemeral\.plugin_symlinks\image_picker_linux\example\linux\my_application.cc,112
File,linux\flutter\ephemeral\.plugin_symlinks\image_picker_linux\example\linux\my_application.h,23
File,linux\flutter\ephemeral\.plugin_symlinks\image_picker_linux\example\lib\main.dart,517
Folder,linux\flutter\ephemeral\.plugin_symlinks\image_picker_linux\example\lib,517
Folder,linux\flutter\ephemeral\.plugin_symlinks\image_picker_linux\example\linux,399
File,linux\flutter\ephemeral\.plugin_symlinks\image_picker_linux\example\pubspec.yaml,30
File,linux\flutter\ephemeral\.plugin_symlinks\image_picker_linux\example\README.md,10
File,linux\flutter\ephemeral\.plugin_symlinks\image_picker_linux\AUTHORS,8
File,linux\flutter\ephemeral\.plugin_symlinks\image_picker_linux\CHANGELOG.md,13
Folder,linux\flutter\ephemeral\.plugin_symlinks\image_picker_linux\example,956
Folder,linux\flutter\ephemeral\.plugin_symlinks\image_picker_linux\lib,181
File,linux\flutter\ephemeral\.plugin_symlinks\image_picker_linux\LICENSE,26
File,linux\flutter\ephemeral\.plugin_symlinks\image_picker_linux\pubspec.yaml,35
File,linux\flutter\ephemeral\.plugin_symlinks\image_picker_linux\README.md,28
Folder,linux\flutter\ephemeral\.plugin_symlinks\image_picker_linux\test,302
File,linux\flutter\ephemeral\.plugin_symlinks\flutter_secure_storage_linux\linux\include\flutter_secure_storage_linux\flutter_secure_storage_linux_plugin.h,28
File,linux\flutter\ephemeral\.plugin_symlinks\flutter_secure_storage_linux\linux\include\FHashTable.hpp,34
Folder,linux\flutter\ephemeral\.plugin_symlinks\flutter_secure_storage_linux\linux\include\flutter_secure_storage_linux,28
File,linux\flutter\ephemeral\.plugin_symlinks\flutter_secure_storage_linux\linux\include\json.hpp,24675
File,linux\flutter\ephemeral\.plugin_symlinks\flutter_secure_storage_linux\linux\include\Secret.hpp,85
File,linux\flutter\ephemeral\.plugin_symlinks\flutter_secure_storage_linux\linux\CMakeLists.txt,33
File,linux\flutter\ephemeral\.plugin_symlinks\flutter_secure_storage_linux\linux\flutter_secure_storage_linux_plugin.cc,199
Folder,linux\flutter\ephemeral\.plugin_symlinks\flutter_secure_storage_linux\linux\include,24822
File,linux\flutter\ephemeral\.plugin_symlinks\flutter_secure_storage_linux\CHANGELOG.md,19
File,linux\flutter\ephemeral\.plugin_symlinks\flutter_secure_storage_linux\LICENSE,29
Folder,linux\flutter\ephemeral\.plugin_symlinks\flutter_secure_storage_linux\linux,25054
File,linux\flutter\ephemeral\.plugin_symlinks\flutter_secure_storage_linux\pubspec.yaml,21
File,linux\flutter\ephemeral\.plugin_symlinks\flutter_secure_storage_linux\README.md,12
File,linux\flutter\ephemeral\.plugin_symlinks\file_selector_linux\test\file_selector_linux_test.dart,536
File,linux\flutter\ephemeral\.plugin_symlinks\file_selector_linux\linux\test\file_selector_plugin_test.cc,186
File,linux\flutter\ephemeral\.plugin_symlinks\file_selector_linux\linux\test\test_main.cc,16
File,linux\flutter\ephemeral\.plugin_symlinks\file_selector_linux\linux\include\file_selector_linux\file_selector_plugin.h,32
Folder,linux\flutter\ephemeral\.plugin_symlinks\file_selector_linux\linux\include\file_selector_linux,32
File,linux\flutter\ephemeral\.plugin_symlinks\file_selector_linux\linux\CMakeLists.txt,69
File,linux\flutter\ephemeral\.plugin_symlinks\file_selector_linux\linux\file_selector_plugin.cc,247
File,linux\flutter\ephemeral\.plugin_symlinks\file_selector_linux\linux\file_selector_plugin_private.h,13
Folder,linux\flutter\ephemeral\.plugin_symlinks\file_selector_linux\linux\include,32
Folder,linux\flutter\ephemeral\.plugin_symlinks\file_selector_linux\linux\test,202
File,linux\flutter\ephemeral\.plugin_symlinks\file_selector_linux\lib\file_selector_linux.dart,176
File,linux\flutter\ephemeral\.plugin_symlinks\file_selector_linux\example\linux\flutter\CMakeLists.txt,88
File,linux\flutter\ephemeral\.plugin_symlinks\file_selector_linux\example\linux\flutter\generated_plugins.cmake,25
File,linux\flutter\ephemeral\.plugin_symlinks\file_selector_linux\example\linux\CMakeLists.txt,112
Folder,linux\flutter\ephemeral\.plugin_symlinks\file_selector_linux\example\linux\flutter,113
File,linux\flutter\ephemeral\.plugin_symlinks\file_selector_linux\example\linux\main.cc,11
File,linux\flutter\ephemeral\.plugin_symlinks\file_selector_linux\example\linux\my_application.cc,111
File,linux\flutter\ephemeral\.plugin_symlinks\file_selector_linux\example\linux\my_application.h,23
File,linux\flutter\ephemeral\.plugin_symlinks\file_selector_linux\example\lib\get_directory_page.dart,83
File,linux\flutter\ephemeral\.plugin_symlinks\file_selector_linux\example\lib\get_multiple_directories_page.dart,85
File,linux\flutter\ephemeral\.plugin_symlinks\file_selector_linux\example\lib\home_page.dart,68
File,linux\flutter\ephemeral\.plugin_symlinks\file_selector_linux\example\lib\main.dart,46
File,linux\flutter\ephemeral\.plugin_symlinks\file_selector_linux\example\lib\open_image_page.dart,93
File,linux\flutter\ephemeral\.plugin_symlinks\file_selector_linux\example\lib\open_multiple_images_page.dart,105
File,linux\flutter\ephemeral\.plugin_symlinks\file_selector_linux\example\lib\open_text_page.dart,90
File,linux\flutter\ephemeral\.plugin_symlinks\file_selector_linux\example\lib\save_text_page.dart,83
Folder,linux\flutter\ephemeral\.plugin_symlinks\file_selector_linux\example\lib,653
Folder,linux\flutter\ephemeral\.plugin_symlinks\file_selector_linux\example\linux,370
File,linux\flutter\ephemeral\.plugin_symlinks\file_selector_linux\example\pubspec.yaml,23
File,linux\flutter\ephemeral\.plugin_symlinks\file_selector_linux\example\README.md,10
File,linux\flutter\ephemeral\.plugin_symlinks\file_selector_linux\AUTHORS,7
File,linux\flutter\ephemeral\.plugin_symlinks\file_selector_linux\CHANGELOG.md,55
Folder,linux\flutter\ephemeral\.plugin_symlinks\file_selector_linux\example,1056
Folder,linux\flutter\ephemeral\.plugin_symlinks\file_selector_linux\lib,176
File,linux\flutter\ephemeral\.plugin_symlinks\file_selector_linux\LICENSE,26
Folder,linux\flutter\ephemeral\.plugin_symlinks\file_selector_linux\linux,563
File,linux\flutter\ephemeral\.plugin_symlinks\file_selector_linux\pubspec.yaml,33
File,linux\flutter\ephemeral\.plugin_symlinks\file_selector_linux\README.md,16
Folder,linux\flutter\ephemeral\.plugin_symlinks\file_selector_linux\test,536
Folder,linux\flutter\ephemeral\.plugin_symlinks\file_selector_linux,2468
Folder,linux\flutter\ephemeral\.plugin_symlinks\flutter_secure_storage_linux,25135
Folder,linux\flutter\ephemeral\.plugin_symlinks\image_picker_linux,1549
Folder,linux\flutter\ephemeral\.plugin_symlinks\path_provider_linux,1124
Folder,linux\flutter\ephemeral\.plugin_symlinks\shared_preferences_linux,1454
Folder,linux\flutter\ephemeral\.plugin_symlinks\url_launcher_linux,1318
Folder,linux\flutter\ephemeral\.plugin_symlinks,33048
File,linux\flutter\CMakeLists.txt,89
Folder,linux\flutter\ephemeral,33048
File,linux\flutter\generated_plugins.cmake,27
File,linux\flutter\generated_plugin_registrant.cc,24
File,linux\flutter\generated_plugin_registrant.h,16
File,linux\.gitignore,2
File,linux\CMakeLists.txt,140
Folder,linux\flutter,33204
File,linux\main.cc,7
File,linux\my_application.cc,105
File,linux\my_application.h,19
File,lib\presentation\utils\app_assets.dart,37
File,lib\presentation\utils\app_colors.dart,86
File,lib\presentation\utils\app_constants.dart,5
File,lib\presentation\utils\app_dimens.dart,43
File,lib\presentation\utils\app_fonts.dart,7
File,lib\presentation\utils\app_strings.dart,39
File,lib\presentation\utils\app_themes.dart,169
File,lib\presentation\utils\app_utility.dart,21
File,lib\presentation\utils\styles.dart,250
File,lib\presentation\utils\theme_utility.dart,1
File,lib\presentation\utils\utils.dart,9
File,lib\presentation\utils\validators.dart,20
File,lib\presentation\pages\splash\viewmodel\splashviewmodel.dart,14
File,lib\presentation\pages\splash\view\loadingwidget.dart,1
File,lib\presentation\pages\splash\view\splashscreen.dart,131
Folder,lib\presentation\pages\splash\view,132
Folder,lib\presentation\pages\splash\viewmodel,14
File,lib\presentation\pages\shareridemodule\viewmodel\ride_info_view_model.dart,50
File,lib\presentation\pages\shareridemodule\viewmodel\ride_share_viewmodel.dart,344
File,lib\presentation\pages\shareridemodule\view\widgets\autocomplete_field.dart,51
File,lib\presentation\pages\shareridemodule\view\widgets\custom_icon.dart,25
File,lib\presentation\pages\shareridemodule\view\widgets\drop_down_button.dart,50
File,lib\presentation\pages\shareridemodule\view\widgets\form_widget.dart,76
File,lib\presentation\pages\shareridemodule\view\widgets\ridec_card.dart,195
File,lib\presentation\pages\shareridemodule\view\screens\confirm_location_screen.dart,87
File,lib\presentation\pages\shareridemodule\view\screens\date_select_screen.dart,97
File,lib\presentation\pages\shareridemodule\view\screens\loacation_scree.dart,174
